Customer ID	Country	State	City	ZIP	Address
GH-14485	USA	MI	Madison Heights	48071	16001 W Nine Mile Rd
AG-10300	USA	MI	Fremont	49412	27351 Dequindre
EH-3945	USA	MI	St Joseph	49085	212 S Sullivan St
JD-6150	USA	MI	Watervliet	49098	1234 Napier Avenue
KH-16360	USA	MI	Niles	49120	400 Medical Park Dr
JB-6045	USA	MI	Kalamazoo	49048	31 North St Joseph Ave
AH-585	USA	MI	Kalamazoo	49007	1521 Gull Road
MS-7530	USA	MI	Jackson	49201	601 John Street
HA-14905	USA	MI	Mount Pleasant	48858	205 N East Ave
JG-15310	USA	MI	Big Rapids	49307	1221 South Drive
CD-1920	USA	MI	Ludington	49431	605 Oak Street
TC-21535	USA	MI	Coldwater	49036	1 N Atkinson Drive
PB-9105	USA	MI	Battle Creek	49017	274 E Chicago St
AR-10405	USA	MI	Marshall	49068	300 North Avenue
NK-18490	USA	MI	Dowagiac	49047	200 N Madison
MG-7695	USA	MI	Paw Paw	49079	420 W High Street
AJ-10945	USA	MI	Deckerville	48427	408 Hazen Street
RS-19420	USA	MI	Owosso	48867	3559 Pine St
SC-20770	USA	MI	Cass City	48726	826 West King Street
LM-17065	USA	MI	Caro	48723	4675 Hill Street
DP-13000	USA	MI	Allegan	49010	401 N Hooper Street
RD-9660	USA	MI	Clare	48617	555 Linn Street
LB-16735	USA	MI	Three Rivers	49093	703 N Mcewan St
MZ-17515	USA	MI	Sturgis	49091	701 S Health Parkway
ER-3855	USA	MI	Port Huron	48060	916 Myrtle Ave
MS-17710	USA	MI	Port Huron	48060	2601 Electric Avenue
LC-6960	USA	MI	East China	48054	1221 Pine Grove Ave
GZ-14545	USA	MI	Saginaw	48602	4100 River Rd
JK-5625	USA	MI	Saginaw	48601	1447 N Harrison
JJ-15760	USA	MI	Saginaw	48602	800 S Washington Avenue
CA-2265	USA	MI	Saginaw	48602	700 Cooper
CC-2220	USA	MI	Hastings	49058	515 N. Michigan Ave.
KL-6555	USA	MI	Bay City	48708	1009 W Green St
CS-2175	USA	MI	Ypsilanti	48198	1900 Columbus Ave
KL-16555	USA	MI	Ann Arbor	48106	135 S Prospect St
RD-9810	USA	MI	Chelsea	48118	5301 E Huron River Dr
AJ-945	USA	MI	Ann Arbor	48109	775 S Main St
CC-2685	USA	MI	Livonia	48154	"1500 E Medical Center Drive,Spc 5474"
LO-17170	USA	MI	Dearborn	48124	36475 Five Mile Road
DE-13255	USA	MI	Detroit	48235	18101 Oakwood Blvd
RF-9345	USA	MI	Detroit	48202	6071 W Outer Drive
SC-20020	USA	MI	Grosse Pointe	48230	2799 W Grand Blvd
DW-13585	USA	MI	Detroit	48201	468 Cadieux Rd
EM-4065	USA	MI	Wayne	48184	3990 John R Street
TD-20995	USA	MI	Detroit	48236	33155 Annapolis Ave
BD-11320	USA	MI	Wyandotte	48192	22101 Moross Rd
CW-11905	USA	MI	Trenton	48183	2333 Biddle Ave
CK-2325	USA	MI	Garden City	48135	5450 Fort Street
BP-11095	USA	MI	Taylor	48180	6245 Inkster Rd
DV-3465	USA	MI	Detroit	48201	10000 Telegraph Road
MY-7380	USA	MI	Detroit	48201	4100 John R
PB-9150	USA	MI	Detroit	48201	"4201 St Antoine St,3M"
AG-10390	USA	MI	Lapeer	48446	3980 John R
KW-16570	USA	MI	Grand Rapids	49503	1375 N Main St
JF-5190	USA	MI	Wyoming	49519	200 Jefferson Avenue Se
GB-14575	USA	MI	Grand Rapids	49503	"5900 Byron Center Avenue, Sw"
MR-7545	USA	MI	Grand Rapids	49503	100 Michigan St Ne
MO-17950	USA	MI	Hancock	49930	235 Wealthy Se
TA-11385	USA	MI	Laurium	49913	500 Campus Drive
JM-5655	USA	MI	Iron Mountain	49801	205 Osceola
JS-5880	USA	MI	Escanaba	49829	1721 S Stephenson Ave
HP-14815	USA	MI	Petoskey	49770	3401 Ludington St
CS-12400	USA	MI	Ontonagon	49953	416 Connable Ave
DE-3255	USA	MI	Gaylord	49735	601 S Seventh St
JD-6015	USA	MI	Charlevoix	49720	825 N Center Ave
CR-2730	USA	MI	Iron River	49935	14700 Lakeshore Drive
RC-9960	USA	MI	Marquette	49855	1400 W Ice Lake Road
AO-10810	USA	MI	Ishpeming	49849	420 W Magnetic
TB-11250	USA	MI	Manistique	49854	901 Lakeshore Drive
RA-9285	USA	MI	Alpena	49707	500 Main St
MG-8205	USA	MI	Sault Sainte Marie	49783	1501 W Chisholm St
MY-8295	USA	MI	L' Anse	49946	500 Osborn Blvd
SR-20425	USA	MI	Traverse City	49684	18341 Us Highway 41
BT-1530	USA	MI	Grayling	49738	1105 Sixth Street
LS-7245	USA	MI	Saline	48176	1100 E Michigan Ave
AB-10255	USA	MI	Saginaw	48604	400 W Russell St
TH-21115	USA	MI	Novi	48374	4599 Towne Centre Rd
LC-6885	USA	MI	Grosse Pointe Farms	48236	47601 Grand River Ave
AC-660	USA	MI	Mount Clemens	48043	159 Kercheval Avenue
EM-14095	USA	MI	Flint	48532	"215 North Ave,Suite 200"
BO-11350	USA	MI	Pontiac	48341	"401 S Ballenger,5Th Floor"
DM-3015	USA	MI	Muskegon	49442	"44405 Woodward Avenue,8Th Floor"
DD-13570	USA	MI	Berrien Center	49102	"1700 Clinton Street,2 And 3 S Floors"
KN-16705	USA	MI	Jackson	49202	6418 Deans Hill Rd
HM-14980	USA	MI	Battle Creek	49016	110 N Elm Avenue
FM-4215	USA	MI	Plainwell	49080	"300 North Avenue,6Th Floor"
JO-15145	USA	MI	Ypsilanti	48197	411 Naomi Street
TC-11535	USA	MI	Detroit	48235	"5301 E Huron River Dr,7Th Fl"
JK-15205	USA	MI	Detroit	48234	"6071 West Outer Drive,7Th Floor"
DA-3450	USA	MI	Grosse Pointe	48230	4777 E Outer Drive
DB-12910	USA	MI	Saginaw	48602	"468 Cadieux Rd, 3 Northeast"
EH-4005	USA	MI	Wyandotte	48192	"1447 N Harrison,7Th & 8Th Floor"
DN-13690	USA	MI	Grand Rapids	49503	"2333 Biddle Ave,8Th Floor"
AS-10135	USA	MI	Detroit	48201	750 Fuller Ave Ne
MC-18130	USA	MI	Taylor	48180	"261 Mack Avenue,7Th Floor"
MM-18280	USA	MI	Saginaw	48608	"10000 Telegraph Road,2Nd Floor,2Nd Floor"
RL-9615	USA	MN	Montevideo	56265	3340 Hospital Road
MA-7560	USA	MN	Cloquet	55720	824 - 11Th St N
HG-4845	USA	MN	Cook	55723	512 Skyline Blvd
PB-8805	USA	MI	Brighton	48116	10 Southeast Fifth Street
RW-19630	USA	MI	Detroit	48201	12851 E Grand River
BT-11440	USA	MI	Rogers City	49779	261 Mack Blvd
JC-5385	USA	MI	Warren	48091	555 N Bradley Highway
HR-4770	USA	MI	Taylor	48180	21230 Dequindre Road
DB-3615	USA	MN	Grand Marais	55604	"10000 Telegraph Road,2Nd Floor"
JK-6120	USA	MN	Albany	56307	515 - 5Th Ave W
SW-20455	USA	MN	Bigfork	56628	300 Third Avenue
GH-4425	USA	MN	Buffalo	55313	258 Pine Tree Drive
GB-4575	USA	MN	Cambridge	55008	303 Catlin Street
PA-19060	USA	MN	Monticello	55362	701 South Dellwood Avenue
CA-2775	USA	MN	Appleton	56208	1013 Hart Boulevard
CV-12295	USA	MN	Marshall	56258	30 South Behl Street
PO-9180	USA	MN	Tyler	56178	300 South Bruce Street
NC-18535	USA	MN	Paynesville	56362	240 Willow Street
GZ-4470	USA	MN	Melrose	56352	200 First Street West
AM-360	USA	MN	Sauk Centre	56378	525 Main Street West
AA-480	USA	MN	Long Prairie	56347	425 North Elm Street
TB-21595	USA	MN	Deer River	56636	20 Ninth Street Southeast
KH-16630	USA	MN	Alexandria	56308	115 10Th Avenue Northeast
TS-21655	USA	MN	Ely	55731	111 17Th Avenue East
CD-11980	USA	MN	Ada	56510	328 West Conan Street
DB-13360	USA	MN	Duluth	55805	201 9Th Street West
SK-9990	USA	MN	Fosston	56542	502 East Second Street
PT-19090	USA	MN	Aurora	55705	900 Hilligoss Blvd Southeast
EH-13990	USA	MN	Graceville	56240	5211 Highway 110
ME-17725	USA	MN	Glencoe	55336	115 - 2Nd St W - Box 157
ZD-21925	USA	MN	St Paul	55103	1805 Hennepin Avenue North
MW-8235	USA	MN	St Paul	55109	559 Capitol Boulevard
BP-11050	USA	MN	Minneapolis	55415	1575 Beam Avenue
RC-19960	USA	MN	Pine City	55063	701 Park Avenue South
PN-8775	USA	MN	Baudette	56623	129 East Sixth Avenue
CB-12535	USA	MN	Staples	56479	600 South Main
LR-7035	USA	MN	Madelia	56062	49725 County Road 83
JG-5160	USA	MN	Madison	56256	121 Drew Avenue Southeast
SC-10845	USA	MN	Mahnomen	56557	820 Third Avenue
DK-13225	USA	MN	Albert Lea	56007	414 West Jefferson
CG-2520	USA	MN	Cannon Falls	55009	404 West Fountain Street
RS-19870	USA	MN	Fairmont	56031	32021 County 24 Boulevard
DK-2835	USA	MN	Mankato	56002	800 Medical Ctr Drive Po 800
CM-2385	USA	MN	St James	56081	1025 Marsh St - Po Box 8673
JE-5745	USA	MN	Red Wing	55066	1101 Moulton & Parsons Dr
CA-1965	USA	MN	Springfield	56087	701 Hewitt Boulevard
Dl-3600	USA	PA	Bradford	16701	625 Jackson St N
DL-2865	USA	MN	New Prague	56071	116 Interstate Parkway
CM-2445	USA	MN	Onamia	56359	301 Second Street Northeast
DB-13270	USA	MN	Slayton	56172	200 North Elm Street
EB-4110	USA	MN	Warren	56762	2042 Juniper Avenue
BD-11620	USA	MN	Rochester	55904	300 West Good Samaritan Drive
MN-7935	USA	MN	Pipestone	56164	1650 Fourth Street Southeast
DB-2910	USA	MN	Elbow Lake	56531	916 4Th Avenue Southwest
LH-7155	USA	MN	Olivia	56277	1411 State Highway 79 E
JS-5940	USA	MN	St Peter	56082	100 Healthy Way
GH-4410	USA	MN	Bemidji	56601	1900 North Sunrise Drive
SC-10380	USA	MN	Canby	56220	1300 Anne Street Northwest
SL-10155	USA	MN	Bagley	56621	112 St Olaf Avenue South
EK-3795	USA	MN	Jackson	56143	203 - 4Th St Nw
PH-8790	USA	MN	Thief River Falls	56701	1430 North Highway
HD-4785	USA	MN	Westbrook	56183	3001 Sanford Parkway
CM-2190	USA	MN	Worthington	56187	920 Bell Ave
AR-570	USA	MN	Little Falls	56345	1018 Sixth Avenue
BT-1305	USA	MN	Park Rapids	56470	815 Southeast Second Street
MH-7785	USA	MN	Benson	56215	600 Pleasant Ave
SC-10260	USA	MN	Wadena	56482	1815 Wisconsin Avenue
LW-7125	USA	MN	Blue Earth	56013	415 Jefferson Street North
SM-10905	USA	PA	Abington	19001	515 South Moore St Po Box 160
TT-21265	USA	MN	Windom	56101	1200 Old York Road
EJ-3720	USA	MO	Jefferson City	65101	2150 Hospital Drive
RS-9765	USA	CO	Denver	80230	100 St. Mary'S Medical Plaza
EM-4095	USA	MO	Joplin	64801	8140 E 5Th Avenue
AJ-10960	USA	CO	Denver	80233	2817 St. John'S Blvd
BD-1770	USA	CO	Westminster	80020	11900 Grant Street
BE-1410	USA	CO	Littleton	80123	6500 West 104Th Ave
KC-6255	USA	LA	New Orleans	70131	8515 West Coal Mine Avenue
DV-3045	USA	LA	Bastrop	71220	"4201 Woodland Drive,3Rd Floor"
JD-5895	USA	LA	Covington	70433	370 W. Hickory Street
JM-5865	USA	LA	Gretna	70056	"5025 Keystone Blvd,Suite 200"
JK-5205	USA	LA	Kenner	70065	120 Oschner Blvd
CL-2700	USA	LA	Zachary	70791	3639 Loyola Ave
GG-4650	USA	MO	St. Louis	63131	4601 Mchugh Road
LS-6945	USA	LA	New Orleans	70119	2001 South Lindbergh Boulevard
JL-5850	USA	MO	Farmington	63640	3801 Bienville Street
VP-11760	USA	LA	Ruston	71270	1212 Weber Road
NF-8595	USA	AZ	Peridot	85542	1495 Frazier Road
LE-16810	USA	IL	Shiloh	62269	103 Medicine Way Road
JJ-5445	USA	AK	Seward	99664	1404 Cross St
CS-2130	USA	AK	Petersburg	99833	417 1St Avenue
BM-1575	USA	MN	Cass Lake	56633	103 Fram St.
AC-615	USA	MO	St. Louis	63118	425 7Th St Nw
HG-5025	USA	MO	St. Louis	63139	2639 Miami Street
TB-11400	USA	AZ	Fort Defiance	86504	6150 Oakland Avenue
RB-9330	USA	AZ	Ganado	86505	"Hwy 12 & Bonito Dr,Bldg. Fd 3002"
JP-5460	USA	MN	Sandstone	55072	State Route 264 South 191 Po Box 457
JL-5175	USA	MN	Sandstone	55072	109 Court Avenue South
AA-315	USA	MN	Detroit Lakes	56501	705 Lundorff Drive South
TS-11370	USA	NM	Santa Fe	87501	1027 Washington Avenue
SS-10140	USA	NM	Mescalero	88340	1700 Cerrillos Road
DP-3000	USA	AZ	Phoenix	85016	318 Abalone Loop
JS-5685	USA	MO	Chillicothe	64601	4212 N 16Th Street
PW-19240	GUM	GU	Dededo	96929	100 Central Street
NW-8400	MNP	MP	Garapan	96950	133 Route 3
TS-11340	USA	MN	Red Lake	56671	Navy Hill Road
JH-5985	USA	MT	Harlem	59526	24760 Hospital Drive
NG-8355	USA	MT	Crow Agency	59022	669 Main Street
FP-14320	USA	ME	Augusta	4330	10110 South 7650 East
SH-20395	USA	DE	Wilmington	19805	1 Va Center
JP-16135	USA	NY	Northport	11768	1601 Kirkwood Highway
JM-5250	USA	PA	Butler	16001	79 Middleville Rd
MA-7995	USA	PA	Pittsburgh	15240	325 New Castle Rd
DR-2940	USA	PA	Pittsburgh	15215	"University Dr,C"
BF-1020	USA	MO	Poplar Bluff	63901	1010 Delafield Rd
CS-2400	USA	MD	Baltimore	21201	621 West Pine Street
JM-15535	USA	MD	Baltimore	21201	630 W Fayette Street
JS-15940	USA	MD	Baltimore	21218	10 North Greene Street
AF-870	USA	MO	Osceola	64776	3900 Loch Raven Boulevard
NP-8670	USA	MO	St. Louis	63125	700 Giesler
SU-10665	USA	MO	Mount Vernon	65712	1 Jefferson Barracks Dr
RD-9585	USA	MD	Perry Point	21902	600 North Main Mt.
TP-21565	USA	MO	El Dorado Springs	64744	Va Medical Center
LA-6780	USA	MO	Poplar Bluff	63901	1301 Industrial Parkway East El
LH-7020	USA	MO	Saint Louis	63106	1500 N Westwood Blvd
JE-5475	USA	WV	Beckley	25801	915 N Grand Blvd
ES-4080	USA	WV	Huntington	25701	200 Veterans Ave
EM-4140	USA	WV	Martinsburg	25405	1540 Spring Valley Dr
DS-13030	USA	DC	Washington	20422	510 Butler Ave
ZD-11925	USA	VA	Salem	24153	50 Irving St Nw
JO-5550	USA	MS	Starkville	39759	1970 Roanoke Boulevard
TB-11595	USA	MS	Picayune	39466	400 Hospital Road
GM-4500	USA	MS	Poplarville	39470	801 Goodyear Boulevard
DD-3570	USA	MS	Southaven	38671	305 West Moody Street
FH-4365	USA	MS	Olive Branch	38654	7601 Southcrest Parkway
MK-18160	USA	MS	Hattiesburg	39404	8135 Goodman Road
NM-8445	USA	MS	Hattiesburg	39401	6051 U. S. Highway 49
JF-5355	USA	MS	Meadville	39653	"6051 U.S. Hwy 49,5Th Floor"
BF-975	USA	MS	Lucedale	39452	40 Union Church Road
SS-20875	USA	MS	Tylertown	39667	859 Winter Street
PF-9165	USA	MS	Cleveland	38732	100 Hospital Drive
SV-10365	USA	MS	Houston	38851	901 E. Sunflower Road
BB-10990	USA	MS	Ackerman	39735	1002 East Madison Street
PW-9240	USA	MS	Centreville	39631	148 West Cherry Street
JF-15490	USA	MS	Louisville	39339	270 West Main Street
CW-1905	USA	MS	Louisville	39339	2311 Highway 15 South
LC-7140	USA	MS	Clarksdale	38614	562 East Main
HK-4890	USA	MS	West Point	39773	1970 Hospital Drive
BT-1440	USA	MS	Quitman	39355	835 Medical Center Drive
RD-19810	USA	MS	Port Gibson	39150	605 South Archusa Avenue
KL-6645	USA	MS	Amory	38821	123 Mccomb Avenue
VG-11805	USA	MS	Aberdeen	39730	1105 Earl Frye Boulevard
PF-9225	USA	MS	Canton	39046	400 South Chestnut Street
AB-15	USA	MS	Belzoni	39038	1421 East Peace Street
LW-6990	USA	MS	Holly Springs	38635	500 Ccc Road
PS-8970	USA	MS	Kilmichael	39747	1430 Highway 4 East
LW-17125	USA	MS	Winona	38967	301 Lamar Street
MC-7590	USA	MS	Yazoo City	39194	409 Tyler Holmes Drive
JO-15550	USA	MS	Water Valley	38965	823 Grand Avenue
SJ-10125	USA	MS	Philadelphia	39350	630 S. Main Street
SS-20515	USA	MS	Vicksburg	39180	1001 Holland Avenue
RB-19645	USA	MS	Vicksburg	39183	"1111 Frontage Road,2Nd Floor"
BP-1050	USA	MS	Iuka	38852	2100 Highway 61 North
PG-8895	USA	MS	Tupelo	38801	1777 Curtis Drive
RM-19750	USA	MS	Tupelo	38804	830 South Gloster
KM-6225	USA	MS	Brookhaven	39601	1937 Briar Ridge Road
AH-120	USA	MS	Waynesboro	39367	427 Highway 51 North
BM-1785	USA	MS	Greenville	38701	950 Matthew Drive
NR-8550	USA	MS	Greenville	38701	1400 East Union Street
EB-14170	USA	MS	Eupora	39744	300 South Washington Avenue
PB-19150	USA	MS	Booneville	38829	70 Medical Plaza
TP-11130	USA	MS	Magnolia	39652	100 Hospital Street
KN-6450	USA	MS	Mccomb	39649	205 North Cherry Street
RD-9720	USA	MS	Pontotoc	38863	215 Marion Avenue
RS-9870	USA	MS	Richton	39476	176 South Main Street
EB-3840	USA	MS	Raleigh	39153	206 Bay Avenue
TC-21475	USA	MS	Forest	39074	327 Magnolia Drive
BH-1710	USA	MS	Morton	39117	330 North Broad Street
MH-7620	USA	MS	Brandon	39042	317 Highway 13 South
PT-9090	USA	MS	Flowood	39296	350 Crossgates Boulevard
DC-2850	USA	MS	Flowood	39232	1030 River Oaks Drive
AG-900	USA	MS	Jackson	39232	1026 North Flowood Drive
DC-12850	USA	MS	Whitfield	39193	3531 Lakeland Drive
JF-5565	USA	MS	Whitfield	39193	3550 Highway 468 West
SR-10740	USA	MS	Mendenhall	39114	"Oak Circle,Building 60"
MK-7905	USA	MS	Magee	39111	"1842 Simpson, Highway 149"
JK-5370	USA	MS	Rolling Fork	39159	300 S. E. Third Avenue
GM-4680	USA	MS	Lexington	39095	47 South Fourth Street
PC-9000	USA	MS	Fayette	39069	239 Bowling Green Road
DL-3315	USA	MS	Bay Springs	39422	870 South Main Street
JL-5235	USA	MS	Laurel	39441	15-A South 6Th Street
BB-990	USA	MS	Prentiss	39474	1220 Jefferson Street
RP-9390	USA	MS	Union	39365	1102 Rose Street
ES-4020	USA	MS	Leakesville	39451	25117 Highway 15
MH-7455	USA	MS	Grenada	38901	1017 Jackson Street
JD-5790	USA	MS	Jackson	39204	960 Avent Drive
DB-3270	USA	MS	Jackson	39202	1850 Chadwick Drive
PK-9075	USA	MS	Jackson	39211	1225 North State Street
NM-8520	USA	MS	Jackson	39216	5903 Ridgewood Road
MO-7500	USA	MS	Jackson	39216	1350 East Woodrow Wilson Drive
SG-10890	USA	MS	Carthage	39051	2500 North State Street
MF-8250	USA	MS	Meridian	39301	310 Ellis Street
JG-5310	USA	MS	Meridian	39301	"1102 Constitution Ave.,2Nd Floor"
YS-11880	USA	MS	Meridian	39303	1102 Constitution Avenue
FC-4245	USA	GA	Augusta	30904	5000 Highway 39 North
BW-1110	USA	MS	Meridian	39301	950 15Th Street Downtown
BS-1590	USA	MS	Meridian	39301	2124 14Th Street
CS-2460	USA	MS	Meridian	39301	1314 19Th Avenue
MH-7290	USA	MS	Monticello	39654	1314 19Th Avenue
KE-6420	USA	MS	Oxford	38655	1065 East Broad Street
AJ-780	USA	MS	Purvis	39475	2301 South Lamar Boulevard
MM-7920	USA	MS	Hattiesburg	39402	823 Highway 589
ML-8265	USA	MS	Senatobia	38668	5001 Hardy Street
RR-9315	USA	MS	New Albany	38652	401 Getwell Drive
JF-5490	USA	MS	Ruleville	38771	200 Highway 30 West
AG-765	USA	MS	Indianola	38751	840 North Oak Avenue
DS-3030	USA	MS	Parchman	38738	121 East Baker Street
AH-75	USA	MS	Charleston	38921	Highway 49 West
NB-18580	USA	MS	Natchez	39120	201 South Market Street
KD-6270	USA	MS	Natchez	39121	129 Jefferson Davis Boulevard
MJ-7740	USA	MS	Corinth	38834	54 Seargent Prentiss Drive
DM-3525	USA	MS	Kosciusko	39090	611 Alcorn Drive
GH-4665	USA	MS	Greenwood	38935	220 Highway 12 West
RM-9675	USA	SC	Columbia	29209	1401 River Road
TS-11610	USA	MS	Columbus	39705	6439 Garners Ferry Rd
PR-8880	USA	MS	Pascagoula	39581	2520 5Th Street North
HP-4815	USA	MS	Ocean Springs	39564	2809 Denny Avenue
EC-4050	USA	MS	Bay St. Louis	39521	3109 Bienville Boulevard
BF-1005	USA	MS	Biloxi	39530	149 Drinkwater Boulevard
SC-10050	USA	MS	Gulfport	39503	150 Reynoir Street
DM-3345	USA	MS	Gulfport	39501	15200 Community Road
CD-2280	USA	MS	Gulfport	39501	4500 13Th Street
BP-1095	USA	MS	Greenville	38701	1520 Broad Avenue
TC-11475	USA	MS	Ackerman	39735	300 South Washington Avenue
DW-3540	USA	MS	Centreville	39631	8613 Ms Highway 12
BE-1455	USA	MS	Picayune	39466	178 Highway 24E
AH-195	USA	MS	Olive Branch	38654	130 Highlands Parkway
DO-3645	USA	MT	Anaconda	59711	4250 Bethel Road
CA-2055	USA	MT	Baker	59313	401 W Pennsylvania Ave
LP-7080	USA	MT	Big Timber	59011	202 S 4Th St W
BN-1515	USA	MT	Choteau	59422	301 West 7Th Avenue
NK-8490	USA	MT	Cut Bank	59427	915 4Th St Nw
AR-510	USA	MT	Ekalaka	59324	802 2Nd St Se
VM-11835	USA	MT	Hamilton	59840	215 Sandy Street
TH-11115	USA	MT	Hardin	59034	1200 Westwood Dr
AB-165	USA	MT	Harlowton	59036	17 N Miles
LB-6735	USA	MT	Livingston	59047	530 3Rd St Nw
GA-4515	USA	MT	Malta	59538	504 S 13Th St
DJ-3630	USA	MT	Plentywood	59254	311 S 8Th Ave E
LT-6765	USA	MT	Big Sandy	59520	440 W Laurel Ave
SG-10080	USA	MT	Circle	59215	166 Montana Avenue East
TB-11175	USA	MT	Conrad	59425	605 Sullivan Ave
AP-915	USA	MT	Culbertson	59218	805 Sunset Blvd
ON-8715	USA	MT	Superior	59872	818 2Nd Ave E
SB-10290	USA	MT	Ennis	59729	1208 6Th Ave E
AJ-795	USA	MT	Forsyth	59327	305 N Main St
TP-11565	USA	MT	Fort Benton	59442	383 N 17Th Ave
ML-8040	USA	MT	Terry	59349	1501 St Charles St
LC-6870	USA	MT	Glasgow	59230	312 S Adams
AB-105	USA	MT	Glendive	59330	621 3Rd St S
AW-840	USA	MT	Jordan	59337	202 Prospect Dr
JO-5280	USA	MT	Lewistown	59457	332 Leavitt Avenue
ME-7320	USA	MT	Townsend	59644	408 Wendell Ave
SW-10455	USA	MT	Libby	59923	110 N Oak
LP-7095	USA	MT	Miles City	59301	209 Health Park Drive
DW-3195	USA	MT	Plains	59859	2600 Wilson
SC-10770	USA	MT	Red Lodge	59068	10 Kruger Rd
HE-4800	USA	MT	Ronan	59864	2525 N Broadway
DL-3495	USA	MT	Roundup	59072	107 6Th Ave Sw
EJ-4155	USA	MT	Scobey	59263	1202 3Rd St W
JH-6180	USA	MT	Shelby	59474	105 5Th Avenue East
DK-3150	USA	MT	Sheridan	59749	640 Park Ave
XP-11865	USA	MT	Sidney	59270	220 E Crofoot St
KT-6480	USA	MT	White Sulphur	59645	216 14Th Ave Sw
MB-8085	USA	MT	Wolf Point	59201	16 W Main
AR-345	USA	MT	Chester	59522	315 Knapp Street
BD-1320	USA	MT	Columbus	59019	315 W Madison Ave
DP-3165	USA	MT	Deer Lodge	59722	710 North 11Th St
KD-6495	USA	MT	Philipsburg	59858	1100 Hollenback Lane
CK-2595	USA	MT	Poplar	59255	310 Sansome
SB-10170	USA	MT	Billings	59101	211 H Street East
JJ-5760	USA	MT	Helena	59604	2800 10Th Ave N
GH-4485	USA	MT	Bozeman	59715	2755 Colonial Dr
DB-3555	USA	MT	Butte	59701	915 Highland Blvd
LB-6795	USA	PA	Langhorne	19047	400 S Clark St
KT-6465	USA	MT	Missoula	59804	1201 Langhorne-Newtown Road
GA-4725	USA	MT	Missoula	59806	2827 Fort Missoula Rd
DK-3090	USA	MT	Big Sky	59716	500 W Broadway
SS-10590	USA	MT	Polson	59860	334 Town Center Avenue
SD-10485	USA	MT	Livingston	59047	6 13Th Avenue E
TS-21085	USA	NC	Gastonia	28053	320 Alpenglow Lane
RA-9945	USA	NC	Charlotte	28233	2525 Court Drive
JO-5145	USA	NC	Huntersville	28078	200 Hawthorne Lane
LW-7215	USA	MT	Kalispell	59901	10030 Gilead Road
RB-9645	USA	NC	Matthews	28106	310 Sunnyview Ln
MV-7485	USA	NC	Charlotte	28207	1500 Matthews Township Parkway
BW-1200	USA	NC	Salisbury	28144	1901 Randolph Rd
CC-2610	USA	NC	Windsor	27983	612 Mocksville Ave
BD-1560	USA	NC	Elizabethtown	28337	1403 South King Street
CS-2505	USA	NC	Washington	27889	501 South Poplar Street
VT-11700	USA	NC	Valdese	28690	628 East Twelfth St
MC-7845	USA	NC	Thomasville	27360	720 Malcolm Boulevard
KH-6690	USA	NC	Elizabeth City	27906	207 Old Lexington Road
VS-11820	USA	NC	Edenton	27932	1144 North Road Street
NF-8475	USA	NC	Shelby	28150	211 Virginia Road
TB-11190	USA	NC	Kings Mountain	28086	201 East Grover St
TS-11205	USA	AZ	Bisbee	85603	706 West King Street
TD-10995	USA	NC	Wilmington	28403	101 Cole Ave
EB-3750	USA	NC	Kenansville	28349	5301 Wrightsville Ave
AH-690	USA	NC	Durham	27710	401 North Main St
TB-11280	USA	NC	Durham	27704	2301 Erwin Road
AM-705	USA	NC	Tarboro	27886	3643 North Roxboro Rd
BD-1620	USA	NC	Winston Salem	27103	111 Hospital Dr
KF-6285	USA	NC	Winston Salem	27157	1950 South Hawthorne Rd
BE-1335	USA	NC	Winston Salem	27103	Medical Center Blvd
HA-4905	USA	NC	Louisburg	27549	3333 Silas Creek Pkwy
ND-8370	USA	NC	Sanford	27330	100 Hospital Drive
AA-645	USA	NC	Smithfield	27577	1135 Carthage St
CC-2430	USA	NC	Oxford	27565	509 N. Bright Leaf Blvd.
PL-8925	USA	NC	Belmont	28012	1010 College Street
SO-10335	USA	NC	Charlotte	28207	275 Beatty Drive
AY-555	USA	NC	Charlotte	28203	2001 Vail Ave
JB-6000	USA	NC	Marion	28752	1100 Blythe Blvd
SN-10560	USA	NC	Franklin	28744	430 Rankin Drive
AH-465	USA	NC	Highlands	28741	120 Riverview Street
HW-4935	USA	NC	Hendersonville	28791	190 Hospital Drive
MC-7425	USA	NC	Hendersonville	28732	800 North Justice Street
BT-1680	USA	FL	Orlando	32827	100 Hospital Drive
MG-7650	USA	NC	Dunn	28335	13800 Veterans Way
CB-2415	USA	TN	Mountain Home	37684	800 Tilghman Dr
CK-2760	USA	NC	Scotland Neck	27874	809 Lamont St
AG-330	USA	NC	Roanoke Rapids	27870	921 Junior High Road
MK-8160	USA	NC	Greensboro	27401	250 Smith Church Road
NC-8625	USA	NC	High Point	27261	1200 North Elm St
MO-7950	USA	NC	Greensboro	27406	601 North Elm Street
HF-4995	USA	NC	Greensboro	27403	2401 Southside Blvd
SJ-10215	USA	NC	Sylva	28779	501 N Elam Avenue
AO-810	USA	NC	Statesville	28687	68 Hospital Rd
RM-9375	USA	NC	Statesville	28677	218 Old Mocksville Road
MM-8055	USA	NC	Ahoskie	27910	557 Brookdale Drive
DN-3690	USA	NC	Goldsboro	27533	500 South Academy Street
EB-3930	USA	NC	Wilson	27893	2700 Wayne Memorial Drive
NH-8610	USA	NC	Yadkinville	27055	1705 Tarboro St. Sw
EL-3735	USA	NC	Raleigh	27611	624 West Main St
